,u,i,name,ts,label,cat,subcat,state,idx,cat_subcat
21344,319,1896,Uncle Julio's,2672,34.01,Restaurants,Casual Dining,Maryland,5029,Restaurants - Casual Dining
21345,555,1894,Trader Joe's,2672,262.15,Grocers,Supermarkets,Missouri,8652,Grocers - Supermarkets
21346,539,1733,AutoZone,2672,23.2,Autos,Auto Parts & Services,Illinois,8441,Autos - Auto Parts & Services
21347,827,1766,DoorDash,2672,43.79,Restaurants,Delivery Aggregators,Pennsylvania,12706,Restaurants - Delivery Aggregators
21348,521,1884,Taco Bell,2672,19.66,Restaurants,QSR,Oregon,8248,Restaurants - QSR
21349,879,1824,Marie Callender's,2672,22.02,Restaurants,Casual Dining,Pennsylvania,13318,Restaurants - Casual Dining
21350,1459,1831,Mister Car Wash,2672,31.94,Autos,Auto Parts & Services,Florida,21599,Autos - Auto Parts & Services
21351,396,1831,Mister Car Wash,2672,36.0,Autos,Auto Parts & Services,Texas,6041,Autos - Auto Parts & Services
21352,1239,1886,Texas Roadhouse,2672,40.0,Restaurants,Casual Dining,Tennessee,18605,Restaurants - Casual Dining
21353,1203,1894,Trader Joe's,2672,67.68,Grocers,Supermarkets,Illinois,18083,Grocers - Supermarkets
21354,1550,1884,Taco Bell,2672,20.01,Restaurants,QSR,Florida,22789,Restaurants - QSR
21355,697,1801,Jamba Juice,2672,33.33,Restaurants,QSR,Hawaii,10951,Restaurants - QSR
21356,855,1907,Whole Foods Market,2672,70.31,Grocers,Supermarkets,Michigan,13100,Grocers - Supermarkets
21357,1481,1733,AutoZone,2672,11.9,Autos,Auto Parts & Services,Florida,21894,Autos - Auto Parts & Services
21358,248,1766,DoorDash,2672,27.71,Restaurants,Delivery Aggregators,Florida,3877,Restaurants - Delivery Aggregators
21359,1535,1766,DoorDash,2672,21.58,Restaurants,Delivery Aggregators,Florida,22611,Restaurants - Delivery Aggregators
21360,771,1846,Pizza Hut,2672,23.19,Restaurants,QSR,Kentucky,12055,Restaurants - QSR
21361,1229,1872,ShopRite,2672,183.73000000000002,Grocers,Supermarkets,New Jersey,18455,Grocers - Supermarkets
21362,1709,1766,DoorDash,2672,63.18,Restaurants,Delivery Aggregators,North Carolina,24865,Restaurants - Delivery Aggregators
21363,1006,1733,AutoZone,2672,37.88,Autos,Auto Parts & Services,Texas,15393,Autos - Auto Parts & Services
21364,858,1839,Panera Bread,2672,6.0,Restaurants,Fast Casual,North Carolina,13122,Restaurants - Fast Casual
21365,143,1766,DoorDash,2672,-4.0,Restaurants,Delivery Aggregators,Michigan,2231,Restaurants - Delivery Aggregators
21366,75,1766,DoorDash,2672,22.49,Restaurants,Delivery Aggregators,Indiana,995,Restaurants - Delivery Aggregators
21367,879,1733,AutoZone,2672,10.59,Autos,Auto Parts & Services,Pennsylvania,13315,Autos - Auto Parts & Services
21368,1469,1760,Dairy Queen,2672,14.76,Restaurants,QSR,Indiana,21713,Restaurants - QSR
21369,1474,1733,AutoZone,2672,114.57,Autos,Auto Parts & Services,Georgia,21832,Autos - Auto Parts & Services
21370,996,1766,DoorDash,2672,19.86,Restaurants,Delivery Aggregators,North Carolina,15275,Restaurants - Delivery Aggregators
21371,1011,1872,ShopRite,2672,123.99,Grocers,Supermarkets,New Jersey,15450,Grocers - Supermarkets
21372,310,1760,Dairy Queen,2672,32.41,Restaurants,QSR,West Virginia,4821,Restaurants - QSR
21373,1249,1836,Olive Garden,2672,52.84,Restaurants,Casual Dining,Georgia,18718,Restaurants - Casual Dining
21374,390,1733,AutoZone,2672,39.71,Autos,Auto Parts & Services,Pennsylvania,5928,Autos - Auto Parts & Services
21375,674,1760,Dairy Queen,2672,14.22,Restaurants,QSR,Georgia,10627,Restaurants - QSR
21376,189,1755,Cook Out,2672,6.48,Restaurants,QSR,North Carolina,2857,Restaurants - QSR
21377,511,1787,Fry's,2672,40.99,Grocers,Supermarkets,Arizona,8026,Grocers - Supermarkets
21378,742,1733,AutoZone,2672,55.92,Autos,Auto Parts & Services,New Jersey,11535,Autos - Auto Parts & Services
21379,1563,1879,Sonic Drive-In,2672,3.38,Restaurants,QSR,Hawaii,22981,Restaurants - QSR
21380,443,1886,Texas Roadhouse,2672,63.61,Restaurants,Casual Dining,South Carolina,6837,Restaurants - Casual Dining
21381,443,1839,Panera Bread,2672,32.92,Restaurants,Fast Casual,South Carolina,6820,Restaurants - Fast Casual
21382,656,1766,DoorDash,2672,32.02,Restaurants,Delivery Aggregators,Ohio,10334,Restaurants - Delivery Aggregators
21383,223,1899,Valvoline Instant Oil Change,2672,99.49,Autos,Auto Parts & Services,Pennsylvania,3398,Autos - Auto Parts & Services
21384,990,1913,Zips Wash Club,2672,45.9,Autos,Auto Parts & Services,Texas,15210,Autos - Auto Parts & Services
21385,1082,1879,Sonic Drive-In,2672,2.69,Restaurants,QSR,New Mexico,16595,Restaurants - QSR
21386,955,1744,Carquest,2672,6.81,Autos,Auto Parts & Services,Texas,14605,Autos - Auto Parts & Services
21387,37,1844,Pep Boys,2672,381.13,Autos,Auto Parts & Services,Florida,460,Autos - Auto Parts & Services
21388,746,1727,Applebee's,2672,26.74,Restaurants,Casual Dining,Ohio,11563,Restaurants - Casual Dining
21389,890,1884,Taco Bell,2672,25.86,Restaurants,QSR,New Jersey,13513,Restaurants - QSR
21390,904,1798,Hooters,2672,73.58,Restaurants,Casual Dining,Missouri,13832,Restaurants - Casual Dining
21391,1424,1766,DoorDash,2672,32.73,Restaurants,Delivery Aggregators,Washington,21290,Restaurants - Delivery Aggregators
21392,513,1899,Valvoline Instant Oil Change,2672,138.59,Autos,Auto Parts & Services,Pennsylvania,8075,Autos - Auto Parts & Services
21393,438,1766,DoorDash,2672,18.76,Restaurants,Delivery Aggregators,Ohio,6727,Restaurants - Delivery Aggregators
21394,1586,1831,Mister Car Wash,2672,19.99,Autos,Auto Parts & Services,Illinois,23364,Autos - Auto Parts & Services
21395,1586,1884,Taco Bell,2672,5.55,Restaurants,QSR,Illinois,23372,Restaurants - QSR
21396,1611,1881,Sprouts Farmers Market,2672,35.25,Grocers,Supermarkets,Texas,23667,Grocers - Supermarkets
21397,1691,1879,Sonic Drive-In,2672,14.81,Restaurants,QSR,Indiana,24538,Restaurants - QSR
21398,757,1907,Whole Foods Market,2672,24.62,Grocers,Supermarkets,North Carolina,11874,Grocers - Supermarkets
21399,54,1912,Zips Car Wash,2672,12.25,Autos,Auto Parts & Services,Kentucky,690,Autos - Auto Parts & Services
21400,1035,1721,AAA,2672,99.5,Autos,Auto Parts & Services,California,15770,Autos - Auto Parts & Services
21401,899,1744,Carquest,2672,42.06,Autos,Auto Parts & Services,North Carolina,13672,Autos - Auto Parts & Services
21402,307,1766,DoorDash,2672,58.13,Restaurants,Delivery Aggregators,Illinois,4749,Restaurants - Delivery Aggregators
21403,628,1884,Taco Bell,2672,4.78,Restaurants,QSR,Delaware,9838,Restaurants - QSR
21404,648,1899,Valvoline Instant Oil Change,2672,128.68,Autos,Auto Parts & Services,Ohio,10208,Autos - Auto Parts & Services
21405,270,1733,AutoZone,2672,-92.0,Autos,Auto Parts & Services,Indiana,4221,Autos - Auto Parts & Services
21406,1288,1831,Mister Car Wash,2672,10.0,Autos,Auto Parts & Services,Colorado,19326,Autos - Auto Parts & Services
21407,459,1884,Taco Bell,2672,17.14,Restaurants,QSR,Kentucky,7085,Restaurants - QSR
21408,340,1838,Panda Express,2672,21.19,Restaurants,Fast Casual,Washington,5300,Restaurants - Fast Casual
21409,451,1878,Smoothie King,2672,6.57,Restaurants,QSR,Alabama,6978,Restaurants - QSR
21410,1701,1733,AutoZone,2672,22.21,Autos,Auto Parts & Services,Illinois,24710,Autos - Auto Parts & Services
21411,95,1746,Cava Grill,2672,14.85,Restaurants,Fast Casual,Virginia,1247,Restaurants - Fast Casual
21412,652,1733,AutoZone,2672,24.55,Autos,Auto Parts & Services,Arizona,10225,Autos - Auto Parts & Services
21413,495,1838,Panda Express,2672,7.46,Restaurants,Fast Casual,Illinois,7727,Restaurants - Fast Casual
21414,1116,1721,AAA,2672,90.0,Autos,Auto Parts & Services,Georgia,17015,Autos - Auto Parts & Services
21415,1132,1766,DoorDash,2672,45.03,Restaurants,Delivery Aggregators,Pennsylvania,17189,Restaurants - Delivery Aggregators
21416,1072,1879,Sonic Drive-In,2672,17.04,Restaurants,QSR,Illinois,16431,Restaurants - QSR
21417,339,1912,Zips Car Wash,2672,20.0,Autos,Auto Parts & Services,Texas,5258,Autos - Auto Parts & Services
21418,944,1857,Raley's,2672,128.29,Grocers,Supermarkets,California,14362,Grocers - Supermarkets
21419,407,1839,Panera Bread,2672,0.94,Restaurants,Fast Casual,North Carolina,6303,Restaurants - Fast Casual
21420,1583,1838,Panda Express,2672,15.44,Restaurants,Fast Casual,Georgia,23258,Restaurants - Fast Casual
21421,1603,1872,ShopRite,2672,45.17,Grocers,Supermarkets,New Jersey,23628,Grocers - Supermarkets
21422,927,1879,Sonic Drive-In,2672,28.56,Restaurants,QSR,Louisiana,14090,Restaurants - QSR
21423,1256,1790,Goodyear Tire & Rubber,2672,180.0,Autos,Auto Parts & Services,Arizona,18809,Autos - Auto Parts & Services
21424,206,1833,NAPA Auto Parts,2672,25.19,Autos,Auto Parts & Services,Texas,3129,Autos - Auto Parts & Services
21425,95,1884,Taco Bell,2672,10.84,Restaurants,QSR,Virginia,1319,Restaurants - QSR
21426,490,1881,Sprouts Farmers Market,2672,64.63,Grocers,Supermarkets,Virginia,7559,Grocers - Supermarkets
21427,880,1907,Whole Foods Market,2672,45.31,Grocers,Supermarkets,Louisiana,13378,Grocers - Supermarkets
21428,1402,1894,Trader Joe's,2672,41.53,Grocers,Supermarkets,Vermont,21001,Grocers - Supermarkets
21429,1689,1903,Waffle House,2672,42.23,Restaurants,Casual Dining,Alabama,24515,Restaurants - Casual Dining
21430,1109,1766,DoorDash,2672,64.74,Restaurants,Delivery Aggregators,Texas,16885,Restaurants - Delivery Aggregators
21431,1306,1766,DoorDash,2672,19.13,Restaurants,Delivery Aggregators,New Jersey,19629,Restaurants - Delivery Aggregators
21432,663,1766,DoorDash,2672,51.56,Restaurants,Delivery Aggregators,New Mexico,10419,Restaurants - Delivery Aggregators
21433,1104,1733,AutoZone,2672,3.21,Autos,Auto Parts & Services,California,16836,Autos - Auto Parts & Services
21434,663,1838,Panda Express,2672,43.0,Restaurants,Fast Casual,New Mexico,10436,Restaurants - Fast Casual
21435,1685,1884,Taco Bell,2672,67.85,Restaurants,QSR,Pennsylvania,24432,Restaurants - QSR
21436,199,1894,Trader Joe's,2672,64.2,Grocers,Supermarkets,Arizona,3009,Grocers - Supermarkets
21437,1357,1879,Sonic Drive-In,2672,27.01,Restaurants,QSR,Texas,20431,Restaurants - QSR
21438,160,1760,Dairy Queen,2672,5.29,Restaurants,QSR,Kentucky,2455,Restaurants - QSR
21439,1689,1879,Sonic Drive-In,2672,14.1,Restaurants,QSR,Alabama,24505,Restaurants - QSR
21440,664,1884,Taco Bell,2672,11.84,Restaurants,QSR,Missouri,10502,Restaurants - QSR
21441,1318,1879,Sonic Drive-In,2672,13.82,Restaurants,QSR,New Mexico,19833,Restaurants - QSR
21442,635,1884,Taco Bell,2672,15.38,Restaurants,QSR,Pennsylvania,9976,Restaurants - QSR
21443,268,1895,Tropical Smoothie,2672,12.39,Restaurants,QSR,Pennsylvania,4218,Restaurants - QSR
21444,206,1733,AutoZone,2672,15.58,Autos,Auto Parts & Services,Texas,3116,Autos - Auto Parts & Services
21445,122,1907,Whole Foods Market,2672,41.28,Grocers,Supermarkets,Illinois,1799,Grocers - Supermarkets
21446,405,1733,AutoZone,2672,28.12,Autos,Auto Parts & Services,Virginia,6270,Autos - Auto Parts & Services
21447,38,1839,Panera Bread,2672,13.48,Restaurants,Fast Casual,Florida,477,Restaurants - Fast Casual
21448,634,1884,Taco Bell,2672,8.41,Restaurants,QSR,Georgia,9955,Restaurants - QSR
21449,377,1755,Cook Out,2672,10.02,Restaurants,QSR,North Carolina,5718,Restaurants - QSR
21450,375,1766,DoorDash,2672,40.69,Restaurants,Delivery Aggregators,Maryland,5681,Restaurants - Delivery Aggregators
21451,488,1839,Panera Bread,2672,9.6,Restaurants,Fast Casual,New Jersey,7433,Restaurants - Fast Casual
21452,1142,1724,Albertsons,2672,13.98,Grocers,Supermarkets,Nevada,17329,Grocers - Supermarkets
21453,1318,1733,AutoZone,2672,14.58,Autos,Auto Parts & Services,New Mexico,19828,Autos - Auto Parts & Services
21454,887,1838,Panda Express,2672,9.8,Restaurants,Fast Casual,Florida,13441,Restaurants - Fast Casual
21455,846,1884,Taco Bell,2673,11.32,Restaurants,QSR,Florida,12980,Restaurants - QSR
21456,1624,1878,Smoothie King,2673,17.4,Restaurants,QSR,North Carolina,23769,Restaurants - QSR
21457,469,1766,DoorDash,2673,17.07,Restaurants,Delivery Aggregators,Michigan,7173,Restaurants - Delivery Aggregators
21458,918,1872,ShopRite,2673,65.5,Grocers,Supermarkets,New Jersey,13992,Grocers - Supermarkets
21459,342,1836,Olive Garden,2673,107.53,Restaurants,Casual Dining,Georgia,5341,Restaurants - Casual Dining
21460,403,1733,AutoZone,2673,33.9,Autos,Auto Parts & Services,Maryland,6215,Autos - Auto Parts & Services
21461,1538,1833,NAPA Auto Parts,2673,97.57,Autos,Auto Parts & Services,Georgia,22642,Autos - Auto Parts & Services
21462,38,1889,Tijuana Flats,2673,169.51,Restaurants,Casual Dining,Florida,484,Restaurants - Casual Dining
21463,846,1766,DoorDash,2673,20.52,Restaurants,Delivery Aggregators,Florida,12979,Restaurants - Delivery Aggregators
21464,912,1872,ShopRite,2673,15.32,Grocers,Supermarkets,New Jersey,13917,Grocers - Supermarkets
21465,1448,1836,Olive Garden,2673,24.73,Restaurants,Casual Dining,Indiana,21514,Restaurants - Casual Dining
21466,843,1839,Panera Bread,2673,10.08,Restaurants,Fast Casual,Ohio,12943,Restaurants - Fast Casual
21467,500,1907,Whole Foods Market,2673,66.49,Grocers,Supermarkets,Tennessee,7789,Grocers - Supermarkets
21468,1110,1869,Schlotzsky's,2673,20.86,Restaurants,Fast Casual,Texas,16943,Restaurants - Fast Casual
21469,552,1881,Sprouts Farmers Market,2673,115.33,Grocers,Supermarkets,Texas,8590,Grocers - Supermarkets
21470,674,1884,Taco Bell,2673,18.88,Restaurants,QSR,Georgia,10669,Restaurants - QSR
21471,606,1733,AutoZone,2673,-9.0,Autos,Auto Parts & Services,Pennsylvania,9493,Autos - Auto Parts & Services
21472,778,1903,Waffle House,2673,31.29,Restaurants,Casual Dining,North Carolina,12171,Restaurants - Casual Dining
21473,1465,1836,Olive Garden,2673,74.93,Restaurants,Casual Dining,North Carolina,21681,Restaurants - Casual Dining
21474,990,1733,AutoZone,2673,3.24,Autos,Auto Parts & Services,Texas,15109,Autos - Auto Parts & Services
21475,493,1760,Dairy Queen,2673,3.49,Restaurants,QSR,Kentucky,7674,Restaurants - QSR
21476,596,1766,DoorDash,2673,50.13,Restaurants,Delivery Aggregators,North Carolina,9366,Restaurants - Delivery Aggregators
21477,1332,1838,Panda Express,2673,14.23,Restaurants,Fast Casual,Texas,19963,Restaurants - Fast Casual
21478,405,1760,Dairy Queen,2673,16.21,Restaurants,QSR,Virginia,6274,Restaurants - QSR
21479,356,1733,AutoZone,2673,25.25,Autos,Auto Parts & Services,Virginia,5483,Autos - Auto Parts & Services
21480,97,1846,Pizza Hut,2673,43.39,Restaurants,QSR,Florida,1342,Restaurants - QSR
21481,1229,1872,ShopRite,2673,17.04,Grocers,Supermarkets,New Jersey,18456,Grocers - Supermarkets
21482,634,1833,NAPA Auto Parts,2673,295.51,Autos,Auto Parts & Services,Georgia,9939,Autos - Auto Parts & Services
21483,647,1766,DoorDash,2673,41.43,Restaurants,Delivery Aggregators,New Mexico,10153,Restaurants - Delivery Aggregators
21484,756,1766,DoorDash,2673,18.28,Restaurants,Delivery Aggregators,Indiana,11781,Restaurants - Delivery Aggregators
21485,490,1839,Panera Bread,2673,3.68,Restaurants,Fast Casual,Virginia,7546,Restaurants - Fast Casual
21486,1082,1884,Taco Bell,2673,40.09,Restaurants,QSR,New Mexico,16598,Restaurants - QSR
21487,775,1733,AutoZone,2673,13.19,Autos,Auto Parts & Services,Alabama,12133,Autos - Auto Parts & Services
21488,73,1760,Dairy Queen,2673,12.4,Restaurants,QSR,Alabama,924,Restaurants - QSR
21489,117,1884,Taco Bell,2673,17.1,Restaurants,QSR,Virginia,1621,Restaurants - QSR
21490,909,1884,Taco Bell,2673,10.51,Restaurants,QSR,Florida,13885,Restaurants - QSR
21491,324,1840,Papa John's,2673,22.98,Restaurants,QSR,New Jersey,5062,Restaurants - QSR
21492,340,1884,Taco Bell,2673,12.48,Restaurants,QSR,Washington,5317,Restaurants - QSR
21493,546,1778,Food City,2673,14.61,Grocers,Supermarkets,Virginia,8491,Grocers - Supermarkets
21494,1512,1899,Valvoline Instant Oil Change,2673,31.79,Autos,Auto Parts & Services,Pennsylvania,22254,Autos - Auto Parts & Services
21495,1241,1879,Sonic Drive-In,2673,3.89,Restaurants,QSR,Texas,18632,Restaurants - QSR
21496,226,1831,Mister Car Wash,2673,32.99,Autos,Auto Parts & Services,Kentucky,3469,Autos - Auto Parts & Services
21497,1082,1879,Sonic Drive-In,2673,2.69,Restaurants,QSR,New Mexico,16596,Restaurants - QSR
21498,325,1766,DoorDash,2673,43.98,Restaurants,Delivery Aggregators,Michigan,5076,Restaurants - Delivery Aggregators
21499,1512,1884,Taco Bell,2673,10.23,Restaurants,QSR,Pennsylvania,22241,Restaurants - QSR
21500,1124,1766,DoorDash,2673,28.81,Restaurants,Delivery Aggregators,Ohio,17086,Restaurants - Delivery Aggregators
21501,446,1831,Mister Car Wash,2673,31.64,Autos,Auto Parts & Services,North Carolina,6885,Autos - Auto Parts & Services
21502,75,1766,DoorDash,2673,39.6,Restaurants,Delivery Aggregators,Indiana,996,Restaurants - Delivery Aggregators
21503,1542,1879,Sonic Drive-In,2673,13.5,Restaurants,QSR,Oklahoma,22718,Restaurants - QSR
21504,728,1907,Whole Foods Market,2673,1.37,Grocers,Supermarkets,Illinois,11364,Grocers - Supermarkets
21505,685,1878,Smoothie King,2673,14.72,Restaurants,QSR,Maryland,10802,Restaurants - QSR
21506,656,1766,DoorDash,2673,43.22,Restaurants,Delivery Aggregators,Ohio,10335,Restaurants - Delivery Aggregators
21507,381,1766,DoorDash,2673,29.42,Restaurants,Delivery Aggregators,Ohio,5781,Restaurants - Delivery Aggregators
21508,1259,1733,AutoZone,2673,153.67,Autos,Auto Parts & Services,Michigan,18843,Autos - Auto Parts & Services
21509,1135,1903,Waffle House,2673,16.8,Restaurants,Casual Dining,Ohio,17252,Restaurants - Casual Dining
21510,515,1775,First Watch,2673,18.35,Restaurants,Casual Dining,Florida,8089,Restaurants - Casual Dining
21511,1138,1733,AutoZone,2673,45.55,Autos,Auto Parts & Services,Pennsylvania,17277,Autos - Auto Parts & Services
21512,887,1838,Panda Express,2673,8.46,Restaurants,Fast Casual,Florida,13442,Restaurants - Fast Casual
21513,1435,1886,Texas Roadhouse,2673,52.14,Restaurants,Casual Dining,Indiana,21414,Restaurants - Casual Dining
21514,1425,1840,Papa John's,2673,19.9,Restaurants,QSR,Kentucky,21325,Restaurants - QSR
21515,511,1787,Fry's,2673,5.29,Grocers,Supermarkets,Arizona,8027,Grocers - Supermarkets
21516,378,1838,Panda Express,2673,10.27,Restaurants,Fast Casual,Ohio,5728,Restaurants - Fast Casual
21517,873,1907,Whole Foods Market,2673,30.62,Grocers,Supermarkets,Pennsylvania,13274,Grocers - Supermarkets
21518,378,1884,Taco Bell,2673,8.06,Restaurants,QSR,Ohio,5731,Restaurants - QSR
21519,379,1766,DoorDash,2673,30.46,Restaurants,Delivery Aggregators,Pennsylvania,5737,Restaurants - Delivery Aggregators
21520,980,1760,Dairy Queen,2673,15.03,Restaurants,QSR,North Carolina,14934,Restaurants - QSR
21521,335,1733,AutoZone,2673,35.71,Autos,Auto Parts & Services,Texas,5195,Autos - Auto Parts & Services
21522,1704,1831,Mister Car Wash,2673,8.0,Autos,Auto Parts & Services,Washington,24769,Autos - Auto Parts & Services
21523,266,1839,Panera Bread,2673,5.76,Restaurants,Fast Casual,Virginia,4146,Restaurants - Fast Casual
21524,126,1912,Zips Car Wash,2673,8.0,Autos,Auto Parts & Services,Tennessee,1890,Autos - Auto Parts & Services
21525,586,1762,Denny's,2673,23.85,Restaurants,Casual Dining,North Carolina,9198,Restaurants - Casual Dining
21526,266,1838,Panda Express,2673,12.0,Restaurants,Fast Casual,Virginia,4118,Restaurants - Fast Casual
21527,1023,1879,Sonic Drive-In,2673,3.02,Restaurants,QSR,Texas,15646,Restaurants - QSR
21528,417,1884,Taco Bell,2673,4.89,Restaurants,QSR,Washington,6440,Restaurants - QSR
21529,1489,1907,Whole Foods Market,2673,8.8,Grocers,Supermarkets,Oklahoma,21954,Grocers - Supermarkets
21530,1212,1884,Taco Bell,2673,9.83,Restaurants,QSR,Georgia,18220,Restaurants - QSR
21531,1011,1872,ShopRite,2673,108.16,Grocers,Supermarkets,New Jersey,15451,Grocers - Supermarkets
21532,92,1733,AutoZone,2673,22.4,Autos,Auto Parts & Services,North Carolina,1231,Autos - Auto Parts & Services
21533,1474,1733,AutoZone,2673,65.76,Autos,Auto Parts & Services,Georgia,21833,Autos - Auto Parts & Services
