,u,i,ts,label,idx
2094,39,7,1546473600.0,-40.28,464
2095,470,5,1546473600.0,19.99,5313
2096,325,7,1546560000.0,13.21,3710
2097,242,10,1546560000.0,202.58,2500
2098,468,7,1546560000.0,50.0,5299
2099,283,7,1546560000.0,10.6,3144
2100,431,10,1546560000.0,526.74,4959
2101,260,5,1546560000.0,3.09,2648
2102,15,4,1546646400.0,53.41,224
2103,443,1,1546646400.0,194.29,5079
2104,351,8,1546646400.0,20.0,4108
2105,162,8,1546732800.0,20.0,1696
2106,51,10,1546732800.0,118.79,635
2107,12,3,1546732800.0,89.91,210
2108,60,9,1546819200.0,125.0,738
2109,221,7,1546905600.0,60.56,2263
2110,3,5,1547078400.0,4.32,25
2111,122,3,1547164800.0,86.86,1238
2112,293,3,1547251200.0,105.36,3372
2113,351,1,1547251200.0,195.01,4042
2114,467,7,1547251200.0,31.8,5289
2115,261,7,1547337600.0,108.05,2763
2116,146,5,1547337600.0,9.99,1521
2117,263,7,1547337600.0,130.91,2847
2118,492,2,1547337600.0,4.48,5472
2119,273,3,1547337600.0,393.13,3005
2120,405,7,1547424000.0,144.45,4475
2121,142,3,1547424000.0,159.52,1419
2122,34,8,1547510400.0,-20.0,444
2123,217,7,1547596800.0,43.17,2227
2124,199,8,1547683200.0,20.0,1966
2125,178,7,1547683200.0,22.26,1800
2126,225,3,1547683200.0,113.55,2324
2127,39,7,1547683200.0,56.18,465
2128,325,7,1547769600.0,16.52,3711
2129,261,7,1547769600.0,30.03,2764
2130,419,2,1547769600.0,26.28,4669
2131,414,1,1547856000.0,925.47,4558
2132,325,7,1547942400.0,15.41,3712
2133,33,5,1547942400.0,21.39,394
2134,211,7,1548115200.0,72.13,2155
2135,230,3,1548115200.0,122.1,2370
2136,153,10,1548115200.0,203.29,1627
2137,159,5,1548201600.0,20.19,1663
2138,317,8,1548201600.0,38.0,3647
2139,26,7,1548201600.0,149.46,354
2140,242,10,1548201600.0,-119.87,2501
2141,265,3,1548201600.0,99.6,2966
2142,351,8,1548288000.0,66.0,4109
2143,110,8,1548288000.0,20.0,1108
2144,301,3,1548288000.0,96.19,3489
2145,7,7,1548374400.0,32.56,115
2146,53,3,1548374400.0,213.98,666
2147,66,3,1548460800.0,71.49,769
2148,263,5,1548460800.0,3.99,2835
2149,203,8,1548460800.0,20.0,1985
2150,464,3,1548547200.0,84.93,5244
2151,211,7,1548547200.0,91.16,2156
2152,325,7,1548633600.0,35.23,3713
2153,104,1,1548633600.0,1250.92,1058
2154,261,7,1548633600.0,63.28,2765
2155,119,4,1548720000.0,125.38,1183
2156,206,3,1548720000.0,68.37,2011
2157,203,8,1548806400.0,20.0,1986
2158,221,10,1548892800.0,196.55,2283
2159,437,1,1548979200.0,100.68,5011
2160,345,5,1548979200.0,5.4,3969
2161,260,1,1548979200.0,773.67,2638
2162,206,7,1549065600.0,171.15,2052
2163,431,3,1549065600.0,100.33,4920
2164,256,7,1549065600.0,65.72,2611
2165,7,7,1549152000.0,10.7,116
2166,256,7,1549152000.0,10.6,2612
2167,419,2,1549238400.0,26.49,4670
2168,260,5,1549238400.0,4.33,2649
2169,283,7,1549238400.0,10.6,3145
2170,199,8,1549238400.0,210.05,1967
2171,12,3,1549411200.0,106.25,211
2172,110,8,1549411200.0,64.24,1109
2173,289,7,1549411200.0,105.93,3288
2174,117,2,1549411200.0,5.29,1180
2175,203,8,1549411200.0,186.22,1987
2176,199,8,1549411200.0,210.05,1968
2177,325,7,1549411200.0,48.44,3714
2178,206,7,1549411200.0,-33.6,2053
2179,417,1,1549584000.0,277.9,4579
2180,225,3,1549584000.0,118.85,2325
2181,122,3,1549670400.0,86.87,1239
2182,261,7,1549670400.0,94.26,2766
2183,3,5,1549670400.0,4.32,26
2184,13,7,1549929600.0,41.34,220
2185,293,3,1549929600.0,110.45,3373
2186,142,3,1550016000.0,159.6,1420
2187,203,8,1550102400.0,288.51,1988
2188,254,7,1550102400.0,153.73,2569
2189,410,7,1550102400.0,10.68,4526
2190,220,7,1550188800.0,136.64,2245
2191,420,9,1550188800.0,95.95,4763
2192,129,1,1550275200.0,816.96,1298
2193,470,5,1550275200.0,19.99,5314
2194,152,5,1550361600.0,19.99,1564
2195,358,5,1550361600.0,21.39,4179
2196,7,1,1550448000.0,156.75,72
2197,49,7,1550448000.0,80.25,621
2198,220,7,1550448000.0,64.05,2246
2199,300,7,1550448000.0,62.7,3434
2200,401,3,1550534400.0,114.77,4422
2201,152,5,1550534400.0,1.99,1565
2202,31,5,1550534400.0,21.64,387
2203,424,2,1550534400.0,11.36,4802
2204,43,2,1550620800.0,4.84,526
2205,396,10,1550620800.0,80.0,4371
2206,211,2,1550620800.0,5.57,2142
2207,325,7,1550620800.0,41.84,3715
2208,265,2,1550707200.0,15.95,2900
2209,49,7,1550793600.0,32.1,622
2210,230,3,1550793600.0,122.11,2371
2211,261,7,1550793600.0,65.42,2767
2212,265,3,1550880000.0,91.03,2967
2213,53,3,1550880000.0,219.24,667
2214,265,2,1550880000.0,2.89,2901
2215,287,5,1550966400.0,4.23,3190
2216,301,3,1550966400.0,96.2,3490
2217,309,1,1550966400.0,218.16,3545
2218,344,7,1550966400.0,28.86,3956
2219,105,1,1551052800.0,115.5,1071
2220,187,7,1551052800.0,55.12,1911
2221,276,10,1551052800.0,341.33,3027
2222,344,1,1551052800.0,243.87,3932
2223,467,5,1551139200.0,21.19,5284
2224,464,3,1551225600.0,80.68,5245
2225,196,1,1551225600.0,525.74,1940
2226,263,5,1551225600.0,3.99,2836
2227,66,3,1551225600.0,79.48,770
2228,347,7,1551312000.0,15.0,4008
2229,10,8,1551312000.0,202.23,181
2230,206,3,1551398400.0,68.38,2012
2231,211,7,1551398400.0,140.98,2157
2232,146,5,1551398400.0,21.44,1522
2233,203,1,1551484800.0,393.46,1980
2234,486,10,1551484800.0,184.8,5436
2235,187,7,1551484800.0,70.13,1912
2236,7,1,1551571200.0,-124.24,73
2237,162,8,1551571200.0,20.0,1697
2238,286,9,1551571200.0,225.0,3173
2239,474,1,1551571200.0,38.78,5353
2240,410,7,1551571200.0,10.68,4527
2241,221,7,1551657600.0,53.13,2264
2242,211,7,1551744000.0,-119.78,2158
2243,434,10,1551744000.0,186.27,4977
2244,260,5,1551744000.0,4.33,2650
2245,431,3,1551744000.0,148.97,4921
2246,283,7,1551744000.0,10.6,3146
2247,7,7,1551744000.0,10.7,117
2248,220,7,1551830400.0,20.23,2247
2249,211,7,1551830400.0,62.54,2159
2250,39,7,1551916800.0,95.4,466
2251,351,1,1551916800.0,6.82,4043
2252,437,1,1551916800.0,337.28,5012
2253,111,1,1552003200.0,22.0,1112
2254,329,7,1552003200.0,25.87,3777
2255,187,4,1552089600.0,146.28,1901
2256,456,7,1552089600.0,25.44,5166
2257,211,2,1552089600.0,15.95,2143
2258,12,3,1552089600.0,113.0,212
2259,386,7,1552089600.0,9.4,4253
2260,456,4,1552176000.0,85.19,5155
2261,344,1,1552176000.0,29.35,3933
2262,129,7,1552176000.0,131.59,1308
2263,211,2,1552262400.0,22.86,2144
2264,3,5,1552262400.0,4.32,27
2265,39,7,1552262400.0,-36.04,467
2266,266,1,1552262400.0,465.72,2979
2267,293,3,1552348800.0,110.45,3374
2268,261,7,1552435200.0,134.94,2768
2269,129,1,1552521600.0,742.63,1299
2270,225,3,1552521600.0,118.85,2326
2271,122,3,1552521600.0,86.87,1240
2272,448,7,1552608000.0,54.0,5130
2273,419,2,1552608000.0,12.89,4671
2274,351,8,1552608000.0,20.0,4110
2275,196,1,1552608000.0,525.73,1941
2276,290,7,1552694400.0,121.0,3325
2277,3,5,1552694400.0,40.03,28
2278,162,8,1552694400.0,15.36,1698
2279,211,7,1552694400.0,56.46,2160
2280,325,10,1552694400.0,86.97,3733
2281,46,10,1552780800.0,43.47,577
2282,142,3,1552780800.0,159.6,1421
2283,401,3,1552780800.0,132.99,4423
2284,445,7,1552867200.0,39.27,5108
2285,467,7,1552867200.0,27.56,5290
2286,256,7,1552867200.0,46.64,2613
2287,325,7,1552867200.0,54.5,3716
2288,1,1,1552867200.0,226.3,1
2289,21,3,1552867200.0,70.96,257
2290,265,2,1552953600.0,2.46,2902
2291,69,7,1553040000.0,8.56,780
2292,289,7,1553040000.0,114.31,3289
2293,345,5,1553126400.0,8.65,3970
2294,105,1,1553126400.0,42.23,1072
2295,230,3,1553212800.0,123.11,2372
2296,259,2,1553212800.0,9.33,2632
2297,206,7,1553212800.0,87.15,2054
2298,74,4,1553299200.0,101.76,823
2299,265,3,1553299200.0,91.03,2968
2300,157,1,1553299200.0,930.95,1640
2301,244,1,1553385600.0,105.62,2510
2302,107,10,1553385600.0,46.6,1081
2303,74,4,1553385600.0,207.76,824
2304,21,3,1553472000.0,55.06,258
2305,211,7,1553472000.0,97.52,2161
2306,74,4,1553472000.0,-51.94,825
2307,261,7,1553472000.0,64.5,2769
2308,471,6,1553558400.0,18.81,5335
2309,301,3,1553558400.0,29.0,3491
2310,317,8,1553558400.0,38.0,3648
2311,244,1,1553558400.0,-105.62,2511
2312,390,4,1553558400.0,104.86,4312
2313,66,3,1553644800.0,92.98,771
2314,287,5,1553644800.0,4.23,3191
2315,244,1,1553644800.0,117.59,2512
2316,464,3,1553644800.0,90.33,5246
2317,461,5,1553731200.0,132.13,5222
2318,151,3,1553731200.0,156.71,1555
2319,356,1,1553731200.0,137.72,4143
2320,211,7,1553731200.0,82.73,2162
2321,259,2,1553731200.0,3.18,2633
2322,263,5,1553817600.0,3.99,2837
2323,1,1,1553817600.0,-181.81,2
2324,206,3,1553817600.0,68.38,2013
2325,325,7,1553904000.0,16.52,3717
2326,401,3,1553904000.0,140.47,4424
2327,259,2,1553904000.0,6.04,2634
2328,267,1,1553904000.0,158.94,2984
2329,26,7,1553990400.0,74.04,355
2330,21,3,1553990400.0,113.05,259
2331,199,8,1553990400.0,24.0,1969
2332,261,7,1553990400.0,77.76,2770
2333,301,3,1554076800.0,29.0,3492
2334,265,2,1554076800.0,2.46,2903
2335,325,7,1554076800.0,42.94,3718
2336,471,6,1554076800.0,18.81,5336
2337,343,1,1554076800.0,633.88,3916
2338,238,6,1554163200.0,39.0,2435
2339,431,3,1554163200.0,124.65,4922
2340,451,10,1554249600.0,39.32,5135
2341,354,10,1554249600.0,1290.14,4134
2342,260,5,1554336000.0,4.33,2651
2343,144,2,1554336000.0,11.02,1462
2344,289,7,1554336000.0,135.84,3290
2345,225,3,1554422400.0,118.85,2327
2346,351,8,1554422400.0,176.0,4111
2347,7,7,1554422400.0,10.7,118
2348,431,10,1554422400.0,1381.36,4960
2349,419,2,1554508800.0,28.24,4672
2350,301,3,1554508800.0,29.0,3493
2351,325,10,1554508800.0,-76.49,3734
2352,471,6,1554508800.0,18.81,5337
2353,74,4,1554595200.0,-101.76,826
2354,33,5,1554595200.0,61.25,395
2355,410,7,1554595200.0,10.68,4528
2356,43,2,1554681600.0,3.58,527
2357,461,5,1554681600.0,2.12,5223
2358,283,7,1554681600.0,10.6,3147
2359,12,3,1554681600.0,132.63,213
2360,431,10,1554681600.0,204.24,4961
2361,3,5,1554854400.0,4.32,29
2362,146,5,1554940800.0,22.98,1523
2363,122,3,1554940800.0,123.97,1241
2364,289,7,1554940800.0,77.92,3291
2365,265,2,1555027200.0,2.46,2904
2366,172,10,1555027200.0,56.96,1789
2367,293,3,1555113600.0,110.45,3375
2368,461,5,1555113600.0,27.84,5224
2369,289,7,1555200000.0,-2.11,3292
2370,273,3,1555286400.0,307.02,3006
2371,142,3,1555286400.0,150.15,1422
2372,368,7,1555286400.0,35.19,4205
2373,350,10,1555286400.0,148.34,4039
2374,476,4,1555372800.0,95.26,5362
2375,351,1,1555372800.0,201.83,4044
2376,211,1,1555459200.0,63.15,2135
2377,289,7,1555459200.0,56.82,3293
2378,66,3,1555459200.0,127.78,772
2379,141,10,1555459200.0,102.94,1408
2380,301,3,1555545600.0,110.0,3494
2381,265,2,1555632000.0,6.75,2905
2382,220,7,1555632000.0,161.19,2248
2383,289,7,1555632000.0,39.97,3294
2384,206,7,1555718400.0,91.35,2055
2385,360,5,1555718400.0,21.19,4182
2386,260,1,1555804800.0,615.0,2639
2387,256,7,1555804800.0,99.64,2614
2388,43,2,1555804800.0,4.74,528
2389,53,3,1555804800.0,209.24,668
2390,479,7,1555804800.0,43.51,5373
2391,52,5,1555804800.0,5.99,647
2392,260,5,1555804800.0,2.37,2652
2393,164,4,1555891200.0,58.0,1720
2394,325,7,1555891200.0,26.42,3719
2395,230,3,1555891200.0,137.45,2373
2396,261,7,1555891200.0,66.0,2771
2397,471,6,1555977600.0,18.81,5338
2398,265,3,1555977600.0,91.03,2969
2399,49,1,1556064000.0,186.29,615
2400,164,4,1556150400.0,-58.0,1721
2401,287,5,1556236800.0,4.23,3192
2402,256,7,1556323200.0,111.51,2615
2403,461,5,1556323200.0,15.28,5225
2404,401,3,1556323200.0,122.26,4425
2405,263,5,1556323200.0,3.99,2838
2406,464,3,1556323200.0,90.33,5247
2407,334,7,1556323200.0,74.2,3846
2408,390,5,1556409600.0,58.0,4317
2409,162,8,1556409600.0,20.0,1699
2410,206,3,1556409600.0,68.38,2014
2411,421,7,1556409600.0,43.2,4770
2412,327,1,1556409600.0,179.54,3736
2413,211,7,1556409600.0,66.83,2163
2414,461,5,1556496000.0,65.54,5226
2415,437,1,1556496000.0,136.92,5013
2416,199,8,1556582400.0,160.14,1970
2417,238,6,1556668800.0,39.0,2436
2418,7,8,1556668800.0,20.0,123
2419,3,5,1556668800.0,54.11,30
2420,266,1,1556755200.0,-465.72,2980
2421,437,1,1556755200.0,111.37,5014
2422,220,1,1556755200.0,918.26,2236
2423,21,3,1556755200.0,118.15,260
2424,289,7,1556841600.0,10.53,3295
2425,220,1,1556841600.0,925.34,2237
2426,155,7,1556841600.0,26.96,1635
2427,261,7,1556841600.0,33.44,2772
2428,431,3,1556841600.0,124.65,4923
2429,225,3,1556841600.0,118.85,2328
2430,444,1,1556841600.0,182.56,5096
2431,196,10,1556841600.0,187.03,1956
2432,410,7,1557014400.0,10.68,4529
2433,334,7,1557014400.0,51.91,3847
2434,266,1,1557014400.0,666.11,2981
2435,159,7,1557014400.0,113.01,1670
2436,206,7,1557100800.0,152.62,2056
2437,260,5,1557100800.0,4.33,2653
2438,344,1,1557100800.0,228.43,3934
2439,283,7,1557100800.0,10.6,3148
2440,254,7,1557100800.0,78.76,2570
2441,207,8,1557100800.0,20.0,2113
2442,12,3,1557187200.0,132.63,214
2443,211,7,1557187200.0,37.84,2164
2444,289,7,1557187200.0,116.36,3296
2445,402,1,1557273600.0,197.13,4458
2446,206,7,1557273600.0,-24.99,2057
2447,419,7,1557273600.0,103.22,4740
2448,259,2,1557273600.0,3.33,2635
2449,70,1,1557273600.0,349.99,781
2450,419,2,1557360000.0,13.18,4673
2451,3,5,1557446400.0,4.32,31
2452,256,7,1557446400.0,40.66,2616
2453,289,7,1557446400.0,46.33,3297
2454,162,8,1557532800.0,40.32,1700
2455,256,7,1557619200.0,80.25,2617
2456,122,3,1557705600.0,123.97,1242
2457,301,3,1557705600.0,58.62,3495
2458,293,3,1557792000.0,110.45,3376
2459,142,3,1557792000.0,117.61,1423
2460,211,1,1557792000.0,63.15,2136
2461,7,8,1557792000.0,20.66,124
2462,289,7,1557792000.0,46.34,3298
2463,389,4,1557792000.0,12.75,4306
2464,415,7,1557792000.0,138.61,4560
2465,471,6,1557792000.0,18.81,5339
2466,55,1,1557792000.0,279.43,708
2467,159,7,1557878400.0,-47.74,1671
2468,345,5,1557878400.0,64.94,3971
2469,138,1,1557878400.0,179.25,1376
2470,259,2,1557964800.0,8.08,2636
2471,38,10,1557964800.0,139.91,457
2472,162,8,1558051200.0,-40.32,1701
2473,351,1,1558137600.0,199.68,4045
2474,401,3,1558137600.0,122.26,4426
2475,66,10,1558137600.0,190.06,774
2476,183,4,1558224000.0,37.0,1865
2477,419,2,1558224000.0,15.34,4674
2478,55,1,1558224000.0,-100.0,709
2479,402,1,1558224000.0,197.13,4459
2480,261,7,1558310400.0,161.52,2773
2481,265,2,1558396800.0,100.0,2906
2482,413,4,1558396800.0,432.15,4548
2483,141,7,1558396800.0,19.31,1403
2484,471,6,1558396800.0,18.81,5340
2485,440,7,1558483200.0,33.12,5052
2486,261,7,1558483200.0,-25.8,2774
2487,230,3,1558483200.0,123.11,2374
2488,444,1,1558483200.0,132.66,5097
2489,53,3,1558483200.0,229.24,669
2490,265,3,1558569600.0,91.03,2970
2491,421,7,1558569600.0,50.72,4771
2492,419,4,1558656000.0,152.0,4713
2493,437,1,1558656000.0,50.0,5015
2494,116,7,1558656000.0,122.96,1169
2495,203,1,1558828800.0,393.45,1981
2496,464,3,1558915200.0,97.77,5248
2497,419,2,1558915200.0,16.07,4675
2498,287,5,1559001600.0,4.23,3193
2499,344,7,1559001600.0,61.42,3957
2500,206,3,1559088000.0,82.55,2015
2501,317,8,1559088000.0,72.0,3649
2502,331,1,1559088000.0,49.89,3785
2503,431,10,1559174400.0,677.24,4962
2504,344,10,1559174400.0,76.49,3961
2505,254,7,1559260800.0,7.07,2571
2506,225,3,1559347200.0,118.85,2329
2507,114,8,1559347200.0,20.0,1151
2508,238,6,1559347200.0,39.0,2437
2509,256,7,1559433600.0,19.08,2618
2510,260,5,1559433600.0,4.33,2654
2511,21,3,1559433600.0,135.12,261
2512,431,3,1559433600.0,124.65,4924
2513,263,7,1559433600.0,57.24,2848
2514,145,5,1559520000.0,20.0,1473
2515,350,1,1559520000.0,287.05,4032
2516,1,1,1559520000.0,1049.94,3
2517,343,1,1559520000.0,151.14,3917
2518,162,10,1559520000.0,113.9,1706
2519,256,7,1559520000.0,59.36,2619
2520,471,6,1559606400.0,18.81,5341
2521,344,1,1559692800.0,228.43,3935
2522,444,1,1559692800.0,182.56,5098
2523,289,7,1559692800.0,10.53,3299
2524,283,7,1559692800.0,10.6,3149
2525,12,3,1559779200.0,132.63,215
2526,410,7,1559779200.0,10.68,4530
2527,145,5,1559779200.0,2.44,1474
2528,490,1,1559779200.0,154.06,5458
2529,144,1,1559865600.0,441.44,1457
2530,417,1,1559952000.0,325.72,4580
2531,317,8,1559952000.0,76.0,3650
2532,490,1,1560038400.0,256.28,5459
2533,114,8,1560124800.0,107.2,1152
2534,122,3,1560211200.0,123.97,1243
2535,471,6,1560211200.0,18.81,5342
2536,301,3,1560211200.0,214.88,3496
2537,490,1,1560211200.0,43.09,5460
2538,325,7,1560211200.0,101.3,3720
2539,351,8,1560297600.0,20.0,4112
2540,289,7,1560297600.0,130.58,3300
2541,309,1,1560384000.0,218.16,3546
2542,142,3,1560384000.0,120.59,1424
2543,26,7,1560384000.0,47.92,356
2544,138,1,1560384000.0,131.7,1377
2545,293,3,1560470400.0,110.45,3377
2546,444,10,1560470400.0,149.15,5107
2547,402,1,1560470400.0,93.34,4460
2548,351,1,1560470400.0,709.23,4046
2549,110,4,1560643200.0,146.88,1087
2550,261,7,1560643200.0,110.47,2775
2551,266,1,1560643200.0,45.0,2982
2552,96,2,1560729600.0,8.64,982
2553,163,1,1560729600.0,432.71,1714
2554,390,5,1560729600.0,63.29,4318
2555,329,7,1560816000.0,56.16,3778
2556,350,7,1560816000.0,95.68,4037
2557,261,7,1560816000.0,-50.41,2776
2558,231,5,1560816000.0,26.68,2400
2559,273,3,1560816000.0,202.01,3007
2560,350,1,1560902400.0,287.05,4033
2561,437,7,1560902400.0,72.53,5026
2562,116,7,1560902400.0,41.34,1170
2563,129,7,1560902400.0,57.11,1309
2564,307,4,1560988800.0,-127.81,3536
2565,317,8,1561075200.0,38.0,3651
2566,53,3,1561075200.0,229.24,670
2567,471,6,1561075200.0,33.44,5343
2568,351,1,1561075200.0,199.68,4047
2569,7,8,1561075200.0,20.0,125
2570,307,4,1561161600.0,123.02,3537
2571,230,3,1561161600.0,112.66,2375
2572,287,5,1561161600.0,4.23,3194
2573,265,3,1561248000.0,91.03,2971
2574,152,5,1561248000.0,20.0,1566
2575,460,8,1561248000.0,136.0,5200
2576,351,8,1561248000.0,137.0,4113
2577,419,2,1561248000.0,4.4,4676
2578,211,7,1561334400.0,125.87,2165
2579,483,7,1561334400.0,110.47,5415
2580,351,1,1561420800.0,-535.77,4048
2581,104,1,1561507200.0,306.0,1059
2582,350,1,1561507200.0,-240.59,4034
2583,199,8,1561507200.0,176.97,1971
2584,402,1,1561593600.0,93.33,4461
2585,464,3,1561593600.0,91.41,5249
2586,343,1,1561680000.0,145.19,3918
2587,417,1,1561680000.0,-220.03,4581
2588,435,5,1561680000.0,2.3200000000000003,4980
2589,401,3,1561766400.0,122.26,4427
2590,351,7,1561766400.0,50.0,4090
2591,84,1,1561766400.0,86.68,873
2592,350,1,1561766400.0,-84.56,4035
2593,104,9,1561852800.0,145.0,1069
2594,254,7,1561852800.0,48.44,2572
2595,162,8,1561852800.0,20.0,1702
2596,84,1,1561852800.0,25.99,874
2597,225,3,1561852800.0,118.85,2330
2598,110,8,1561852800.0,20.0,1110
2599,206,3,1561939200.0,74.7,2016
2600,111,1,1561939200.0,95.5,1113
2601,238,6,1561939200.0,39.0,2438
2602,460,8,1561939200.0,20.0,5201
2603,159,5,1561939200.0,62.48,1664
2604,230,3,1561939200.0,136.0,2376
2605,317,8,1562025600.0,74.0,3652
2606,256,7,1562025600.0,158.03,2620
2607,325,7,1562025600.0,-31.93,3721
2608,21,3,1562025600.0,168.1,262
2609,26,7,1562025600.0,57.58,357
2610,260,5,1562112000.0,4.33,2655
2611,152,5,1562112000.0,47.37,1567
2612,431,3,1562112000.0,124.65,4925
2613,210,10,1562112000.0,330.58,2124
2614,274,1,1562198400.0,127.15,3017
2615,39,7,1562198400.0,54.06,468
2616,210,10,1562198400.0,-41.72,2125
2617,7,1,1562198400.0,957.66,74
2618,7,8,1562198400.0,42.06,126
2619,410,7,1562198400.0,10.68,4531
2620,394,1,1562284800.0,1383.32,4356
2621,159,7,1562284800.0,48.71,1672
2622,283,7,1562284800.0,10.6,3150
2623,289,7,1562284800.0,10.53,3301
2624,461,5,1562284800.0,8.73,5227
2625,12,3,1562371200.0,132.63,216
2626,347,7,1562371200.0,71.71,4009
2627,289,4,1562457600.0,103.19,3264
2628,417,1,1562457600.0,165.36,4582
2629,145,5,1562457600.0,4.25,1475
2630,417,1,1562544000.0,-165.36,4583
2631,3,5,1562630400.0,4.32,32
2632,273,3,1562716800.0,224.02,3008
2633,289,7,1562716800.0,126.89,3302
2634,255,10,1562889600.0,56.92,2590
2635,122,3,1562889600.0,123.97,1244
2636,244,7,1562976000.0,48.71,2522
2637,103,7,1562976000.0,12.87,1026
2638,460,8,1562976000.0,8.0,5202
2639,408,1,1563062400.0,2262.01,4517
2640,142,3,1563062400.0,84.1,1425
2641,97,1,1563062400.0,299.19,990
2642,483,7,1563062400.0,283.14,5416
2643,293,3,1563062400.0,110.45,3378
2644,7,1,1563148800.0,121.54,75
2645,31,7,1563148800.0,51.96,390
2646,132,2,1563148800.0,9.09,1334
2647,426,5,1563235200.0,10.02,4820
2648,479,7,1563321600.0,47.74,5374
2649,7,1,1563321600.0,279.72,76
2650,261,7,1563321600.0,161.5,2777
2651,60,1,1563408000.0,1996.42,724
2652,311,5,1563408000.0,20.0,3548
2653,329,7,1563494400.0,60.48,3779
2654,344,1,1563580800.0,521.6,3936
2655,53,3,1563580800.0,324.24,671
2656,350,7,1563580800.0,-30.1,4038
2657,243,10,1563667200.0,71.43,2507
2658,230,3,1563753600.0,130.66,2377
2659,401,3,1563753600.0,127.62,4428
2660,460,8,1563840000.0,20.0,5203
2661,317,10,1563840000.0,31.01,3654
2662,265,3,1563840000.0,91.03,2972
2663,301,3,1563926400.0,77.62,3497
2664,419,2,1563926400.0,6.75,4677
2665,211,7,1564012800.0,41.34,2166
2666,325,7,1564012800.0,15.0,3722
2667,287,5,1564012800.0,67.82000000000001,3195
2668,402,1,1564099200.0,487.54,4462
2669,419,2,1564099200.0,13.41,4678
2670,256,7,1564099200.0,187.62,2621
2671,402,1,1564185600.0,487.53,4463
2672,461,5,1564185600.0,65.54,5228
2673,464,3,1564185600.0,91.41,5250
2674,470,5,1564185600.0,59.99,5315
2675,493,5,1564358400.0,5.29,5487
2676,49,1,1564358400.0,249.25,616
2677,307,4,1564444800.0,275.11,3538
2678,401,3,1564444800.0,127.62,4429
2679,424,2,1564531200.0,5.79,4803
2680,238,6,1564617600.0,39.0,2439
2681,225,3,1564617600.0,118.85,2331
2682,437,7,1564617600.0,31.39,5027
2683,261,7,1564617600.0,122.27,2778
2684,402,1,1564617600.0,184.77,4464
2685,260,5,1564704000.0,4.33,2656
2686,203,7,1564704000.0,14.07,1983
2687,289,7,1564704000.0,10.53,3303
2688,31,5,1564704000.0,25.21,388
2689,86,1,1564704000.0,77.03,896
2690,431,3,1564704000.0,124.65,4926
2691,283,7,1564790400.0,10.6,3151
2692,402,1,1564790400.0,-184.77,4465
2693,211,7,1564790400.0,98.58,2167
2694,254,7,1564876800.0,2.11,2573
2695,21,3,1564876800.0,150.13,263
2696,145,5,1564876800.0,4.25,1476
2697,390,5,1564963200.0,12.91,4319
2698,207,8,1564963200.0,20.0,2114
2699,410,7,1564963200.0,10.68,4532
2700,211,7,1564963200.0,143.1,2168
2701,429,1,1565049600.0,237.95,4848
2702,360,5,1565049600.0,15.89,4183
2703,289,7,1565136000.0,145.31,3304
2704,120,1,1565136000.0,463.71,1189
2705,138,1,1565136000.0,179.24,1378
2706,49,10,1565136000.0,124.25,627
2707,279,5,1565222400.0,5.99,3035
2708,3,5,1565222400.0,4.32,33
2709,390,5,1565308800.0,26.36,4320
2710,164,7,1565308800.0,54.06,1734
2711,122,3,1565481600.0,123.97,1245
2712,163,1,1565568000.0,432.7,1715
2713,293,3,1565654400.0,110.45,3379
2714,391,1,1565654400.0,459.17,4339
2715,207,8,1565654400.0,62.68,2115
